Thời gian tạo đơn,Mã đơn hàng,Mã khách hàng,Tên khách hàng,Mã PKKH,Mô tả Phân Khúc Khách hàng,Mã nhóm hàng,Tên nhóm hàng,Mã mặt hàng,Tên mặt hàng,SL,Đơn giá,Thành tiền
2/13/2022 13:26,ORD0002878,CUZ01961,Phạm Thị Diễm Mi,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET03,Set 10 gói trà hoa cúc trắng,1,150000,150000
2/13/2022 13:31,ORD0002879,CUZ00799,Đỗ Thanh Tùng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 13:31,ORD0002879,CUZ00799,Đỗ Thanh Tùng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/13/2022 13:31,ORD0002879,CUZ00799,Đỗ Thanh Tùng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 13:34,ORD0002880,CUZ01815,Đặng Hoàng Phúc,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/13/2022 13:34,ORD0002880,CUZ01815,Đặng Hoàng Phúc,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
2/13/2022 13:34,ORD0002880,CUZ01815,Đặng Hoàng Phúc,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX01,Trà dưỡng nhan,2,35000,70000
2/13/2022 13:40,ORD0002881,CUZ00713,Nguyễn Hoàng Nhân,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET07,Set 10 gói trà cam sả quế,1,71000,71000
2/13/2022 13:40,ORD0002881,CUZ00713,Nguyễn Hoàng Nhân,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 14:06,ORD0002882,CUZ00498,Trần Đức Thịnh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/13/2022 14:06,ORD0002882,CUZ00498,Trần Đức Thịnh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,1,65000,65000
2/13/2022 14:06,ORD0002882,CUZ00498,Trần Đức Thịnh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
2/13/2022 14:49,ORD0002883,CUZ00068,Trương Văn Hòa,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 14:49,ORD0002883,CUZ00068,Trương Văn Hòa,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 14:49,ORD0002883,CUZ00068,Trương Văn Hòa,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 14:53,ORD0002884,CUZ00698,Nguyễn Minh Tấn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 14:53,ORD0002884,CUZ00698,Nguyễn Minh Tấn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 15:04,ORD0002885,CUZ00129,Tạ Kim Thương,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 15:04,ORD0002885,CUZ00129,Tạ Kim Thương,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/13/2022 15:19,ORD0002886,CUZ01962,Huỳnh Đăng Khoa,C3,Người mua để uống không có mục đích cụ thể (45+),THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/13/2022 15:19,ORD0002886,CUZ01962,Huỳnh Đăng Khoa,C3,Người mua để uống không có mục đích cụ thể (45+),TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 15:20,ORD0002887,CUZ00107,Nguyễn Đình Tấn Trọng,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 15:24,ORD0002888,CUZ00072,Mai Khánh Nam,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO03,Trà hoa cúc trắng,2,80000,160000
2/13/2022 15:24,ORD0002888,CUZ00072,Mai Khánh Nam,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 15:25,ORD0002889,CUZ01963,Huỳnh Hữu Hoá,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 15:25,ORD0002889,CUZ01963,Huỳnh Hữu Hoá,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/13/2022 15:25,ORD0002889,CUZ01963,Huỳnh Hữu Hoá,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 15:25,ORD0002889,CUZ01963,Huỳnh Hữu Hoá,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 15:41,ORD0002890,CUZ01764,Vũ Văn Hiệu,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/13/2022 15:41,ORD0002890,CUZ01764,Vũ Văn Hiệu,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/13/2022 15:47,ORD0002891,CUZ01964,Châu Trọng Kha,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/13/2022 15:47,ORD0002891,CUZ01964,Châu Trọng Kha,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/13/2022 15:54,ORD0002892,CUZ01965,Trần Văn Vũ,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
2/13/2022 15:54,ORD0002892,CUZ01965,Trần Văn Vũ,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET06,Set 10 gói trà gạo lứt 8 vị,1,35000,35000
2/13/2022 15:54,ORD0002892,CUZ01965,Trần Văn Vũ,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 16:02,ORD0002893,CUZ01966,Phạm Huy,B3,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (25-35 tuổi) ở Miền Bắc có nhu cầu uống trà để hỗ trợ chữa các bệnh có triệu chứng nhẹ,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 16:02,ORD0002893,CUZ01966,Phạm Huy,B3,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (25-35 tuổi) ở Miền Bắc có nhu cầu uống trà để hỗ trợ chữa các bệnh có triệu chứng nhẹ,SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/13/2022 16:02,ORD0002893,CUZ01966,Phạm Huy,B3,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (25-35 tuổi) ở Miền Bắc có nhu cầu uống trà để hỗ trợ chữa các bệnh có triệu chứng nhẹ,THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/13/2022 16:11,ORD0002894,CUZ01625,Hàng Tuấn Thiên,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 16:11,ORD0002894,CUZ01625,Hàng Tuấn Thiên,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,2,30000,60000
2/13/2022 16:21,ORD0002895,CUZ01967,Nguyễn Văn Toan,C3,Người mua để uống không có mục đích cụ thể (45+),SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
2/13/2022 16:21,ORD0002895,CUZ01967,Nguyễn Văn Toan,C3,Người mua để uống không có mục đích cụ thể (45+),THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/13/2022 16:24,ORD0002896,CUZ01968,Hoàng Tiến Đông,C3,Người mua để uống không có mục đích cụ thể (45+),SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/13/2022 16:26,ORD0002897,CUZ01969,Bùi Thị Hằng Nga,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX01,Trà dưỡng nhan,2,35000,70000
2/13/2022 16:26,ORD0002897,CUZ01969,Bùi Thị Hằng Nga,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/13/2022 16:26,ORD0002897,CUZ01969,Bùi Thị Hằng Nga,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 16:26,ORD0002897,CUZ01969,Bùi Thị Hằng Nga,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/13/2022 17:02,ORD0002898,CUZ01970,Trương Ngọc Đạt,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 17:02,ORD0002898,CUZ01970,Trương Ngọc Đạt,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET02,Set 10 gói trà hoa đậu biếc,1,136000,136000
2/13/2022 17:09,ORD0002899,CUZ00316,Phạm Thị Kim Hòa,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/13/2022 17:09,ORD0002899,CUZ00316,Phạm Thị Kim Hòa,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 17:10,ORD0002900,CUZ00302,Nguyễn Nam Quý,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/13/2022 17:10,ORD0002900,CUZ00302,Nguyễn Nam Quý,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
2/13/2022 17:10,ORD0002900,CUZ00302,Nguyễn Nam Quý,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 17:20,ORD0002901,CUZ00669,Trần Quốc Cường,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
2/13/2022 17:22,ORD0002902,CUZ00867,Lê Văn Thắng,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/13/2022 17:22,ORD0002902,CUZ00867,Lê Văn Thắng,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET03,Set 10 gói trà hoa cúc trắng,1,150000,150000
2/13/2022 17:22,ORD0002902,CUZ00867,Lê Văn Thắng,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
2/13/2022 17:30,ORD0002903,CUZ01971,Nguyễn Xuân Dũng,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/13/2022 17:30,ORD0002903,CUZ01971,Nguyễn Xuân Dũng,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 17:32,ORD0002904,CUZ01426,Nguyễn Quang Nhẫn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/13/2022 17:32,ORD0002904,CUZ01426,Nguyễn Quang Nhẫn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
2/13/2022 17:32,ORD0002904,CUZ01426,Nguyễn Quang Nhẫn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
2/13/2022 17:43,ORD0002905,CUZ00187,Trương Thị Minh Ái,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET01,Set 10 gói trà nụ hoa nhài trắng,1,120000,120000
2/13/2022 17:43,ORD0002905,CUZ00187,Trương Thị Minh Ái,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/13/2022 18:02,ORD0002906,CUZ01972,Nguyễn Thị Lành,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
2/13/2022 18:02,ORD0002906,CUZ01972,Nguyễn Thị Lành,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC02,Cam lát,2,45000,90000
2/13/2022 18:03,ORD0002907,CUZ01973,Trần Nhật Tân,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,1,65000,65000
2/13/2022 18:03,ORD0002907,CUZ01973,Trần Nhật Tân,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/13/2022 18:03,ORD0002907,CUZ01973,Trần Nhật Tân,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/13/2022 18:03,ORD0002907,CUZ01973,Trần Nhật Tân,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/13/2022 18:06,ORD0002908,CUZ00201,LĆ°u Trung KiĂŞn,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",SET,Set trà,SET03,Set 10 gói trà hoa cúc trắng,1,150000,150000
2/13/2022 18:06,ORD0002908,CUZ00201,LĆ°u Trung KiĂŞn,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/13/2022 18:11,ORD0002909,CUZ00167,Nguyễn Khắc Anh Tuấn,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/13/2022 18:13,ORD0002910,CUZ01974,Nguyễn Minh Nghĩa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,1,65000,65000
2/13/2022 18:13,ORD0002910,CUZ01974,Nguyễn Minh Nghĩa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/13/2022 18:32,ORD0002911,CUZ00063,Trần Văn Điềm,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
